"Date","Council","Wellbeing support","Care and support","Setting","Staffing","Leadership"
"Jan 2024","Highland","4.290323","4.283333","4.266667","4.250000","4.096774"
"Jan 2024","Inverclyde","3.904762","4.333333","4.238095","4.476190","3.904762"
"Jan 2024","Midlothian","3.583333","3.583333","3.833333","3.500000","3.666667"
"Jan 2024","Moray","4.000000","4.071429","4.000000","4.071429","4.000000"
"Jan 2024","Na h-Eileanan Siar","4.250000","4.250000","4.500000","4.250000","4.000000"
"Jan 2024","North Ayrshire","4.130435","4.173913","4.130435","4.043478","4.173913"
"Jan 2024","North Lanarkshire","3.857143","3.714286","3.892857","3.785714","3.642857"
"Jan 2024","Orkney Islands","4.000000","4.400000","4.200000","4.200000","4.000000"
"Jan 2024","Perth & Kinross","3.904762","3.880952","3.857143","3.976190","3.738095"
"Jan 2024","Renfrewshire","3.928571","4.178571","4.250000","4.321429","4.214286"
"Jan 2024","Scottish Borders","3.680000","3.840000","3.840000","3.640000","3.640000"
"Jan 2024","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Jan 2024","South Ayrshire","4.187500","4.125000","4.250000","4.187500","4.218750"
"Jan 2024","South Lanarkshire","3.964286","3.946429","4.125000","4.071429","4.000000"
"Jan 2024","Stirling","4.523810","4.142857","4.380952","4.333333","4.380952"
"Jan 2024","West Dunbartonshire","3.636364","4.000000","4.090909","4.000000","3.727273"
"Jan 2024","West Lothian","4.562500","4.266667","4.433333","4.533333","4.343750"
"Feb 2024","Aberdeen City","3.823529","4.000000","3.882353","4.000000","3.901961"
"Feb 2024","Aberdeenshire","4.084746","4.254237","4.152542","4.322034","4.220339"
"Feb 2024","Angus","3.800000","4.080000","4.080000","4.240000","4.000000"
"Feb 2024","Argyll & Bute","3.764706","3.941176","4.000000","3.941176","3.882353"
"Feb 2024","City of Edinburgh","4.405063","4.189873","4.417722","4.253165","4.405063"
"Feb 2024","Clackmannanshire","4.555556","4.444444","4.555556","4.777778","4.555556"
"Feb 2024","Dumfries & Galloway","3.774194","3.806452","3.741935","3.903226","3.741935"
"Feb 2024","Dundee City","4.037037","4.111111","4.185185","4.296296","4.037037"
"Feb 2024","East Ayrshire","4.260870","4.260870","4.043478","4.391304","4.304348"
"Feb 2024","East Dunbartonshire","4.277778","4.444444","4.411765","4.388889","4.166667"
"Feb 2024","East Lothian","3.789474","3.736842","3.842105","3.894737","3.842105"
"Feb 2024","East Renfrewshire","4.166667","4.083333","4.333333","4.083333","3.916667"
"Feb 2024","Falkirk","4.500000","4.400000","4.233333","4.333333","4.466667"
"Feb 2024","Fife","3.780822","3.833333","4.000000","3.875000","3.958904"
"Feb 2024","Glasgow City","4.063830","4.063830","4.159574","4.170213","3.957447"
"Feb 2024","Highland","4.290323","4.300000","4.266667","4.266667","4.080645"
"Feb 2024","Inverclyde","3.904762","4.333333","4.238095","4.476190","3.904762"
"Feb 2024","Midlothian","3.583333","3.583333","3.833333","3.500000","3.750000"
"Feb 2024","Moray","4.000000","4.125000","4.062500","4.062500","4.062500"
"Feb 2024","Na h-Eileanan Siar","4.250000","4.250000","4.500000","4.250000","4.000000"
"Feb 2024","North Ayrshire","4.130435","4.217391","4.173913","4.043478","4.217391"
"Feb 2024","North Lanarkshire","3.857143","3.750000","3.892857","3.750000","3.642857"
"Feb 2024","Orkney Islands","4.000000","4.400000","4.200000","4.200000","4.000000"
"Feb 2024","Perth & Kinross","3.857143","3.880952","3.857143","4.000000","3.690476"
"Feb 2024","Renfrewshire","3.928571","4.178571","4.250000","4.321429","4.214286"
"Feb 2024","Scottish Borders","3.680000","3.840000","3.840000","3.640000","3.640000"
"Feb 2024","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Feb 2024","South Ayrshire","4.187500","4.062500","4.250000","4.218750","4.218750"
"Feb 2024","South Lanarkshire","4.053571","4.000000","4.142857","4.107143","4.071429"
"Feb 2024","Stirling","4.571429","4.142857","4.380952","4.380952","4.380952"
"Feb 2024","West Dunbartonshire","3.818182","4.100000","4.181818","4.090909","3.818182"
"Feb 2024","West Lothian","4.531250","4.233333","4.366667","4.466667","4.312500"
"Mar 2024","Aberdeen City","3.941176","4.058824","3.980392","4.117647","4.058824"
"Mar 2024","Aberdeenshire","4.033333","4.233333","4.133333","4.283333","4.166667"
"Mar 2024","Angus","3.840000","4.200000","4.120000","4.200000","4.120000"
"Mar 2024","Argyll & Bute","3.764706","3.941176","4.000000","3.941176","3.882353"
"Mar 2024","City of Edinburgh","4.417722","4.215190","4.430380","4.253165","4.455696"
"Mar 2024","Clackmannanshire","4.555556","4.444444","4.555556","4.777778","4.555556"
"Mar 2024","Dumfries & Galloway","3.741935","3.838710","3.741935","3.903226","3.741935"
"Mar 2024","Dundee City","4.000000","4.153846","4.153846","4.230769","4.037037"
"Mar 2024","East Ayrshire","4.260870","4.260870","4.043478","4.391304","4.304348"
"Mar 2024","East Dunbartonshire","4.277778","4.444444","4.411765","4.388889","4.111111"
"Mar 2024","East Lothian","3.777778","3.722222","3.777778","3.833333","3.833333"
"Mar 2024","East Renfrewshire","4.166667","4.083333","4.333333","4.083333","3.916667"
"Mar 2024","Falkirk","4.500000","4.400000","4.200000","4.366667","4.500000"
"Mar 2024","Fife","3.750000","3.816901","4.028169","3.887324","4.000000"
"Mar 2024","Glasgow City","4.063830","4.063830","4.159574","4.170213","3.946809"
"Mar 2024","Highland","4.290323","4.300000","4.266667","4.266667","4.064516"
"Mar 2024","Inverclyde","3.857143","4.285714","4.238095","4.428571","3.904762"
"Mar 2024","Midlothian","3.583333","3.583333","3.833333","3.500000","3.750000"
"Mar 2024","Moray","4.000000","4.125000","4.062500","4.062500","4.062500"
"Mar 2024","Na h-Eileanan Siar","4.250000","4.250000","4.500000","4.250000","4.000000"
"Mar 2024","North Ayrshire","4.130435","4.217391","4.173913","4.043478","4.217391"
"Mar 2024","North Lanarkshire","3.785714","3.750000","3.821429","3.750000","3.571429"
"Mar 2024","Orkney Islands","4.000000","4.400000","4.200000","4.200000","4.000000"
"Mar 2024","Perth & Kinross","3.880952","3.904762","3.880952","4.000000","3.690476"
"Mar 2024","Renfrewshire","3.962963","4.148148","4.222222","4.296296","4.222222"
"Mar 2024","Scottish Borders","3.692308","3.807692","3.840000","3.560000","3.653846"
"Mar 2024","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Mar 2024","South Ayrshire","4.187500","4.093750","4.281250","4.218750","4.218750"
"Mar 2024","South Lanarkshire","4.089286","4.017857","4.125000","4.125000","4.071429"
"Mar 2024","Stirling","4.571429","4.142857","4.380952","4.380952","4.428571"
"Mar 2024","West Dunbartonshire","3.818182","4.100000","4.181818","4.090909","3.818182"
"Mar 2024","West Lothian","4.531250","4.233333","4.366667","4.466667","4.312500"
"Apr 2024","Aberdeen City","4.020000","4.060000","3.960000","4.140000","4.080000"
"Apr 2024","Aberdeenshire","4.016667","4.250000","4.150000","4.316667","4.150000"
"Apr 2024","Angus","3.840000","4.200000","4.080000","4.200000","4.120000"
"Apr 2024","Argyll & Bute","3.823529","3.941176","4.058824","3.941176","3.882353"
"Apr 2024","City of Edinburgh","4.392405","4.215190","4.405063","4.253165","4.443038"
"Apr 2024","Clackmannanshire","4.555556","4.444444","4.555556","4.777778","4.555556"
"Apr 2024","Dumfries & Galloway","3.741935","3.838710","3.709677","3.903226","3.741935"
"Apr 2024","Dundee City","4.037037","4.192308","4.153846","4.269231","4.037037"
"Apr 2024","East Ayrshire","4.304348","4.217391","4.130435","4.391304","4.347826"
"Apr 2024","East Dunbartonshire","4.277778","4.444444","4.411765","4.444444","4.111111"
"Apr 2024","East Lothian","3.777778","3.777778","3.777778","3.833333","3.888889"
"Apr 2024","East Renfrewshire","4.166667","4.083333","4.333333","4.083333","3.916667"
"Apr 2024","Falkirk","4.500000","4.400000","4.200000","4.366667","4.533333"
"Apr 2024","Fife","3.835616","3.861111","4.055556","3.930556","4.054795"
"Apr 2024","Glasgow City","4.053191","4.031915","4.159574","4.159574","3.936170"
"Apr 2024","Highland","4.290323","4.300000","4.266667","4.266667","4.064516"
"Apr 2024","Inverclyde","3.833333","4.166667","4.222222","4.333333","3.944444"
"Apr 2024","Midlothian","3.666667","3.583333","3.833333","3.583333","3.833333"
"Apr 2024","Moray","4.000000","4.125000","4.062500","4.062500","4.125000"
"Apr 2024","Na h-Eileanan Siar","4.250000","4.250000","4.500000","4.250000","4.000000"
"Apr 2024","North Ayrshire","4.130435","4.217391","4.173913","4.043478","4.217391"
"Apr 2024","North Lanarkshire","3.607143","3.678571","3.607143","3.785714","3.357143"
"Apr 2024","Orkney Islands","4.000000","4.400000","4.200000","4.200000","4.000000"
"Apr 2024","Perth & Kinross","3.857143","3.904762","3.904762","4.000000","3.738095"
"Apr 2024","Renfrewshire","3.962963","4.148148","4.222222","4.296296","4.222222"
"Apr 2024","Scottish Borders","3.692308","3.807692","3.880000","3.560000","3.653846"
"Apr 2024","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Apr 2024","South Ayrshire","4.281250","4.093750","4.281250","4.218750","4.281250"
"Apr 2024","South Lanarkshire","4.145455","4.036364","4.018182","4.163636","3.981818"
"Apr 2024","Stirling","4.619048","4.142857","4.428571","4.428571","4.476190"
"Apr 2024","West Dunbartonshire","3.818182","4.100000","4.181818","4.090909","3.818182"
"Apr 2024","West Lothian","4.531250","4.233333","4.366667","4.466667","4.312500"
"May 2024","Aberdeen City","4.000000","4.040000","3.940000","4.120000","4.080000"
"May 2024","Aberdeenshire","4.000000","4.245902","4.131148","4.295082","4.131148"
"May 2024","Angus","3.846154","4.230769","4.000000","4.076923","4.153846"
"May 2024","Argyll & Bute","3.823529","3.941176","4.058824","3.941176","3.882353"
"May 2024","City of Edinburgh","4.389610","4.233766","4.389610","4.259740","4.454545"
"May 2024","Clackmannanshire","4.555556","4.333333","4.555556","4.666667","4.444444"
"May 2024","Dumfries & Galloway","3.774194","3.838710","3.709677","3.935484","3.774194"
"May 2024","Dundee City","4.148148","4.230769","4.307692","4.307692","4.111111"
"May 2024","East Ayrshire","4.217391","4.086957","4.086957","4.304348","4.217391"
"May 2024","East Dunbartonshire","4.411765","4.470588","4.437500","4.588235","4.176471"
"May 2024","East Lothian","3.777778","3.777778","3.777778","3.833333","3.888889"
"May 2024","East Renfrewshire","4.166667","4.083333","4.333333","4.083333","3.916667"
"May 2024","Falkirk","4.500000","4.433333","4.200000","4.366667","4.533333"
"May 2024","Fife","3.891892","3.849315","4.054795","3.958904","4.054054"
"May 2024","Glasgow City","4.095745","4.053191","4.212766","4.212766","3.968085"
"May 2024","Highland","4.241935","4.283333","4.266667","4.233333","4.032258"
"May 2024","Inverclyde","3.833333","4.166667","4.222222","4.333333","3.944444"
"May 2024","Midlothian","3.750000","3.583333","3.833333","3.666667","3.916667"
"May 2024","Moray","4.000000","4.125000","4.062500","4.062500","4.125000"
"May 2024","Na h-Eileanan Siar","4.250000","4.250000","4.500000","4.250000","4.000000"
"May 2024","North Ayrshire","4.130435","4.217391","4.217391","4.043478","4.260870"
"May 2024","North Lanarkshire","3.814815","3.703704","3.703704","3.814815","3.592593"
"May 2024","Orkney Islands","4.000000","4.400000","4.200000","4.200000","4.200000"
"May 2024","Perth & Kinross","3.878049","3.902439","3.951220","4.000000","3.731707"
"May 2024","Renfrewshire","4.037037","4.111111","4.333333","4.333333","4.222222"
"May 2024","Scottish Borders","3.730769","3.846154","3.920000","3.600000","3.730769"
"May 2024","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"May 2024","South Ayrshire","4.312500","4.156250","4.343750","4.281250","4.312500"
"May 2024","South Lanarkshire","4.145455","4.018182","3.963636","4.127273","3.981818"
"May 2024","Stirling","4.666667","4.190476","4.428571","4.476190","4.523810"
"May 2024","West Dunbartonshire","3.818182","4.100000","4.181818","4.090909","3.818182"
"May 2024","West Lothian","4.612903","4.310345","4.379310","4.517241","4.419355"
"Jun 2024","Aberdeen City","4.000000","4.040000","3.940000","4.120000","4.080000"
"Jun 2024","Aberdeenshire","4.000000","4.245902","4.147541","4.295082","4.147541"
"Jun 2024","Angus","3.961538","4.192308","3.961538","4.038462","4.153846"
"Jun 2024","Argyll & Bute","3.882353","3.941176","4.000000","4.058824","3.941176"
"Jun 2024","City of Edinburgh","4.428571","4.220779","4.389610","4.272727","4.467532"
"Jun 2024","Clackmannanshire","4.555556","4.333333","4.555556","4.666667","4.444444"
"Jun 2024","Dumfries & Galloway","3.806452","3.838710","3.709677","3.935484","3.774194"
"Jun 2024","Dundee City","4.148148","4.192308","4.346154","4.307692","4.111111"
"Jun 2024","East Ayrshire","4.227273","4.090909","4.045455","4.318182","4.227273"
"Jun 2024","East Dunbartonshire","4.411765","4.470588","4.437500","4.588235","4.235294"
"Jun 2024","East Lothian","3.833333","3.833333","3.888889","3.888889","3.944444"
"Jun 2024","East Renfrewshire","4.307692","4.153846","4.538462","4.307692","4.076923"
"Jun 2024","Falkirk","4.500000","4.466667","4.133333","4.333333","4.500000"
"Jun 2024","Fife","3.920000","3.891892","4.054054","3.945946","4.080000"
"Jun 2024","Glasgow City","4.117021","4.053191","4.180851","4.244681","4.000000"
"Jun 2024","Highland","4.266667","4.258621","4.275862","4.241379","4.083333"
"Jun 2024","Inverclyde","3.941176","4.235294","4.235294","4.411765","4.000000"
"Jun 2024","Midlothian","3.916667","3.666667","3.833333","3.750000","4.083333"
"Jun 2024","Moray","4.000000","4.125000","4.062500","4.062500","4.125000"
"Jun 2024","Na h-Eileanan Siar","4.111111","4.111111","4.555556","4.222222","3.888889"
"Jun 2024","North Ayrshire","4.130435","4.217391","4.217391","4.043478","4.260870"
"Jun 2024","North Lanarkshire","3.888889","3.777778","3.851852","3.851852","3.666667"
"Jun 2024","Orkney Islands","4.000000","4.400000","4.200000","4.200000","4.200000"
"Jun 2024","Perth & Kinross","3.878049","3.878049","3.902439","4.024390","3.731707"
"Jun 2024","Renfrewshire","4.037037","4.111111","4.333333","4.333333","4.222222"
"Jun 2024","Scottish Borders","3.730769","3.846154","3.920000","3.640000","3.730769"
"Jun 2024","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Jun 2024","South Ayrshire","4.250000","4.187500","4.281250","4.187500","4.218750"
"Jun 2024","South Lanarkshire","4.163636","4.018182","3.981818","4.145455","4.000000"
"Jun 2024","Stirling","4.681818","4.227273","4.454545","4.500000","4.545455"
"Jun 2024","West Dunbartonshire","3.636364","3.909091","4.090909","4.090909","3.727273"
"Jun 2024","West Lothian","4.645161","4.310345","4.413793","4.551724","4.419355"
"Jun 2024","Aberdeen City","4.000000","4.040000","3.940000","4.120000","4.080000"
"Jun 2024","Aberdeenshire","4.000000","4.245902","4.147541","4.295082","4.147541"
"Jun 2024","Angus","3.961538","4.192308","3.961538","4.038462","4.153846"
"Jun 2024","Argyll & Bute","3.882353","3.941176","4.000000","4.058824","3.941176"
"Jun 2024","City of Edinburgh","4.428571","4.220779","4.389610","4.272727","4.467532"
"Jun 2024","Clackmannanshire","4.555556","4.333333","4.555556","4.666667","4.444444"
"Jun 2024","Dumfries & Galloway","3.806452","3.838710","3.709677","3.935484","3.774194"
"Jun 2024","Dundee City","4.148148","4.192308","4.346154","4.307692","4.111111"
"Jun 2024","East Ayrshire","4.227273","4.090909","4.045455","4.318182","4.227273"
"Jun 2024","East Dunbartonshire","4.411765","4.470588","4.437500","4.588235","4.235294"
"Jun 2024","East Lothian","3.833333","3.833333","3.888889","3.888889","3.944444"
"Jun 2024","East Renfrewshire","4.307692","4.153846","4.538462","4.307692","4.076923"
"Jun 2024","Falkirk","4.500000","4.466667","4.133333","4.333333","4.500000"
"Jun 2024","Fife","3.920000","3.891892","4.054054","3.945946","4.080000"
"Jun 2024","Glasgow City","4.117021","4.053191","4.180851","4.244681","4.000000"
"Jun 2024","Highland","4.266667","4.258621","4.275862","4.241379","4.083333"
"Jun 2024","Inverclyde","3.941176","4.235294","4.235294","4.411765","4.000000"
"Jun 2024","Midlothian","3.916667","3.666667","3.833333","3.750000","4.083333"
"Jun 2024","Moray","4.000000","4.125000","4.062500","4.062500","4.125000"
"Jun 2024","Na h-Eileanan Siar","4.111111","4.111111","4.555556","4.222222","3.888889"
"Jun 2024","North Ayrshire","4.130435","4.217391","4.217391","4.043478","4.260870"
"Jun 2024","North Lanarkshire","3.888889","3.777778","3.851852","3.851852","3.666667"
"Jun 2024","Orkney Islands","4.000000","4.400000","4.200000","4.200000","4.200000"
"Jun 2024","Perth & Kinross","3.878049","3.878049","3.902439","4.024390","3.731707"
"Jun 2024","Renfrewshire","4.037037","4.111111","4.333333","4.333333","4.222222"
"Jun 2024","Scottish Borders","3.730769","3.846154","3.920000","3.640000","3.730769"
"Jun 2024","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Jun 2024","South Ayrshire","4.250000","4.187500","4.281250","4.187500","4.218750"
"Jun 2024","South Lanarkshire","4.163636","4.018182","3.981818","4.145455","4.000000"
"Jun 2024","Stirling","4.681818","4.227273","4.454545","4.500000","4.545455"
"Jun 2024","West Dunbartonshire","3.636364","3.909091","4.090909","4.090909","3.727273"
"Jun 2024","West Lothian","4.645161","4.310345","4.413793","4.551724","4.419355"
